1,13.01,12.99,"13/11/2020 19:18:33",26.00,39.67
2,13.01,12.99,"13/11/2020 19:18:35",26.00,39.67
3,13.01,12.99,"13/11/2020 19:18:37",26.00,40.00
4,13.01,12.99,"13/11/2020 19:18:39",26.00,40.00
5,13.01,12.99,"13/11/2020 19:18:41",26.00,36.67
6,13.01,12.99,"13/11/2020 19:18:43",26.00,36.67
7,13.01,12.99,"13/11/2020 19:18:45",26.00,39.00
8,13.01,12.99,"13/11/2020 19:18:47",26.00,39.00
9,13.01,12.99,"13/11/2020 19:18:48",26.00,37.67
10,13.01,12.99,"13/11/2020 19:18:50",26.00,37.67
