1,13.01,12.99,"11/11/2020 20:29:01",26.00,0.00
2,13.01,12.99,"11/11/2020 20:29:02",26.00,0.00
3,13.01,12.99,"11/11/2020 20:29:04",26.00,0.00
4,13.01,12.99,"11/11/2020 20:29:05",26.00,0.00
5,13.01,12.99,"11/11/2020 20:29:07",26.00,0.00
6,13.01,12.99,"11/11/2020 20:29:09",26.00,0.00
7,13.01,12.99,"11/11/2020 20:29:11",26.00,0.00
8,13.01,12.99,"11/11/2020 20:29:13",26.00,0.00
